-0.0625,0.5,1.443581685,0.010354296,30,1.03883E-05,0
0,0.5,4.993744334,0.015884816,30,1.10809E-05,0
0.0625,0.5,9.239506668,0.020884187,30,1.17734E-05,0
0.125,0.5,14.32492641,0.025308442,30,1.2466E-05,0
0.1875,0.5,20.34147187,0.029183416,30,1.31585E-05,0
0.25,0.5,27.3531533,0.032570114,30,1.38511E-05,0
-0.25,0.6,-7.205329138,-0.001487759,30,8.31065E-06,0
-0.1875,0.6,-3.746306879,0.003277652,30,9.0032E-06,0
-0.125,0.6,-0.828082986,0.008356904,30,9.69575E-06,0
-0.0625,0.6,2.191091382,0.013463746,30,1.03883E-05,0
0,0.6,5.678302688,0.018359362,30,1.10809E-05,0
0.0625,0.6,9.864077193,0.022882314,30,1.17734E-05,0
0.125,0.6,14.89417408,0.026958027,30,1.2466E-05,0
0.1875,0.6,20.8619409,0.030581216,30,1.31585E-05,0
0.25,0.6,27.83195755,0.033787377,30,1.38511E-05,0
-0.25,0.7,-6.151788362,0.003920175,30,8.31065E-06,0
-0.1875,0.7,-2.901585541,0.00771732,30,9.0032E-06,0
-0.125,0.7,-0.072524248,0.011941902,30,9.69575E-06,0
-0.0625,0.7,2.890218662,0.016330211,30,1.03883E-05,0
0,0.7,6.327419283,0.020652655,30,1.10809E-05,0
0.0625,0.7,10.46411057,0.024738912,30,1.17734E-05,0
0.125,0.7,15.44734997,0.02849272,30,1.2466E-05,0
0.1875,0.7,21.37259491,0.031883622,30,1.31585E-05,0
0.25,0.7,28.3054995,0.034924851,30,1.38511E-05,0
-0.25,0.8,-5.207650623,0.008751857,30,8.31065E-06,0
-0.1875,0.8,-2.127790375,0.011720835,30,9.0032E-06,0
-0.125,0.8,0.628429575,0.015206939,30,9.69575E-06,0
-0.0625,0.8,3.546847948,0.018965087,30,1.03883E-05,0
0,0.8,6.944993399,0.022776465,30,1.10809E-05,0
0.0625,0.8,11.04213372,0.026467797,30,1.17734E-05,0
0.125,0.8,15.98616699,0.029928044,30,1.2466E-05,0
0.1875,0.8,21.87469442,0.033106957,30,1.31585E-05,0
0.25,0.8,28.77478558,0.03599885,30,1.38511E-05,0
-0.25,0.9,-4.356109141,0.013078512,30,8.31065E-06,0
-0.1875,0.9,-1.414644826,0.015335535,30,9.0032E-06,0
-0.125,0.9,1.282649909,0.018182799,30,9.69575E-06,0
-0.0625,0.9,4.166806208,0.02138976,30,1.03883E-05,0
0,0.9,7.535047889,0.024748026,30,1.10809E-05,0
0.0625,0.9,11.60083316,0.028084788,30,1.17734E-05,0
0.125,0.9,16.51245568,0.031279294,30,1.2466E-05,0
0.1875,0.9,22.36956243,0.034266019,30,1.31585E-05,0
0.25,0.9,29.24084207,0.037023473,30,1.38511E-05,0
-0.25,1,-3.581914201,0.016973329,30,8.31065E-06,0
-0.1875,1,-0.752792626,0.018613488,30,9.0032E-06,0
-0.125,1,1.897271174,0.020905499,30,9.69575E-06,0
-0.0625,1,4.755490188,0.02362962,30,1.03883E-05,0
0,1,8.101431616,0.026586656,30,1.10809E-05,0
0.0625,1,12.1428508,0.02960604,30,1.17734E-05,0
0.125,1,17.02803939,0.032560881,30,1.2466E-05,0
0.1875,1,22.85851336,0.035374003,30,1.31585E-05,0
0.25,1,29.70467663,0.038010857,30,1.38511E-05,0
-0.25,-1,-20.19723223,-0.012884202,60,9.6598E-06,0
-0.1875,-1,-16.24768857,-0.011723686,60,1.04648E-05,0
-0.125,-1,-12.44170918,-0.010690014,60,1.12698E-05,0
-0.0625,-1,-8.385652264,-0.009754768,60,1.20748E-05,0
0,-1,-3.855456293,-0.008896165,60,1.28797E-05,0
0.0625,-1,1.296009944,-0.008096995,60,1.36847E-05,0
0.125,-1,7.176939279,-0.007343217,60,1.44897E-05,0
0.1875,-1,13.87416529,-0.006622957,60,1.52947E-05,0
0.25,-1,21.46205841,-0.005925735,60,1.60997E-05,0
-0.25,-0.9,-20.24826891,-0.018229167,60,9.6598E-06,0
-0.1875,-0.9,-16.21180897,-0.015771362,60,1.04648E-05,0
-0.125,-0.9,-12.36464356,-0.013507951,60,1.12698E-05,0
-0.0625,-0.9,-8.286924719,-0.011387681,60,1.20748E-05,0
0,-0.9,-3.744341103,-0.009370307,60,1.28797E-05,0
0.0625,-0.9,1.414801293,-0.007422996,60,1.36847E-05,0
0.125,-0.9,7.300924529,-0.005517812,60,1.44897E-05,0
0.1875,-0.9,14.00203214,-0.003629876,60,1.52947E-05,0
0.25,-0.9,21.59314605,-0.001735887,60,1.60997E-05,0
-0.25,-0.8,-20.26041019,-0.023896314,60,9.6598E-06,0
-0.1875,-0.8,-16.08809984,-0.020017581,60,1.04648E-05,0
-0.125,-0.8,-12.17983172,-0.01641008,60,1.12698E-05,0
-0.0625,-0.8,-8.071819848,-0.01300237,60,1.20748E-05,0
0,-0.8,-3.51322824,-0.009739392,60,1.28797E-05,0
0.0625,-0.8,1.654742547,-0.006577561,60,1.36847E-05,0
0.125,-0.8,7.545856757,-0.003481475,60,1.44897E-05,0
0.1875,-0.8,14.24978356,-0.000421648,60,1.52947E-05,0
0.25,-0.8,21.84239662,0.002627084,60,1.60997E-05,0
-0.25,-0.7,-20.24122108,-0.029907173,60,9.6598E-06,0
-0.1875,-0.7,-15.86550779,-0.024422487,60,1.04648E-05,0
-0.125,-0.7,-11.87299342,-0.019308752,60,1.12698E-05,0
-0.0625,-0.7,-7.727738205,-0.014481607,60,1.20748E-05,0
0,-0.7,-3.153191192,-0.009879401,60,1.28797E-05,0
0.0625,-0.7,2.020044631,-0.005457009,60,1.36847E-05,0
0.125,-0.7,7.910530914,-0.001181677,60,1.44897E-05,0
0.1875,-0.7,14.61024027,0.002969842,60,1.52947E-05,0
0.25,-0.7,22.19618469,0.007013337,60,1.60997E-05,0
-0.25,-0.6,-20.20242684,-0.036219616,60,9.6598E-06,0
-0.1875,-0.6,-15.52589269,-0.028873999,60,1.04648E-05,0
-0.125,-0.6,-11.42389331,-0.022046907,60,1.12698E-05,0
-0.0625,-0.6,-7.239684748,-0.015653896,60,1.20748E-05,0
0,-0.6,-2.656730157,-0.009637637,60,1.28797E-05,0
0.0625,-0.6,2.510078232,-0.003959796,60,1.36847E-05,0
0.125,-0.6,8.386241862,0.001404738,60,1.44897E-05,0
0.1875,-0.6,15.06709546,0.006472107,60,1.52947E-05,0
0.25,-0.6,22.63142787,0.011252663,60,1.60997E-05,0
-0.25,-0.5,-20.16167449,-0.042605021,60,9.6598E-06,0
-0.1875,-0.5,-15.04170837,-0.033098995,60,1.04648E-05,0
-0.125,-0.5,-10.80747242,-0.024346224,60,1.12698E-05,0
-0.0625,-0.5,-6.59380045,-0.016277434,60,1.20748E-05,0
0,-0.5,-2.022003138,-0.008844625,60,1.28797E-05,0
0.0625,-0.5,3.116005555,-0.002011506,60,1.36847E-05,0
0.125,-0.5,8.955576899,0.004252764,60,1.44897E-05,0
0.1875,-0.5,15.59678904,0.009977401,60,1.52947E-05,0
0.25,-0.5,23.12094554,0.015192054,60,1.60997E-05,0
-0.25,-0.4,-20.13345635,-0.048399427,60,9.6598E-06,0
-0.1875,-0.4,-14.37497809,-0.036528507,60,1.04648E-05,0
-0.125,-0.4,-10.00030732,-0.025761724,60,1.12698E-05,0
-0.0625,-0.4,-5.78525503,-0.01605378,60,1.20748E-05,0
0,-0.4,-1.25882747,-0.007352991,60,1.28797E-05,0
0.0625,-0.4,3.818215858,0.000402291,60,1.36847E-05,0
0.125,-0.4,9.593604461,0.007282824,60,1.44897E-05,0
0.1875,-0.4,16.17280626,0.013365362,60,1.52947E-05,0
0.25,-0.4,23.6395081,0.018728922,60,1.60997E-05,0
-0.25,-0.3,-20.07173399,-0.052228734,60,9.6598E-06,0
-0.1875,-0.3,-13.4836218,-0.03823096,60,1.04648E-05,0
-0.125,-0.3,-8.996538665,-0.025729263,60,1.12698E-05,0
-0.0625,-0.3,-4.829711658,-0.014711042,60,1.20748E-05,0
0,-0.3,-0.393439986,-0.005102628,60,1.28797E-05,0
0.0625,-0.3,4.587104898,0.003213007,60,1.36847E-05,0
0.125,-0.3,10.27196259,0.010376007,60,1.44897E-05,0
0.1875,-0.3,16.77070115,0.016532527,60,1.52947E-05,0
0.25,-0.3,24.16780217,0.021822952,60,1.60997E-05,0
-0.25,-0.2,-19.73665267,-0.052356253,60,9.6598E-06,0
-0.1875,-0.2,-12.34574763,-0.037241082,60,1.04648E-05,0
-0.125,-0.2,-7.828666756,-0.023819986,60,1.12698E-05,0
-0.0625,-0.2,-3.770455818,-0.012155328,60,1.20748E-05,0
0,-0.2,0.533183765,-0.002175867,60,1.28797E-05,0
0.0625,-0.2,5.388416662,0.006278004,60,1.36847E-05,0
0.125,-0.2,10.96427909,0.013406194,60,1.44897E-05,0
0.1875,-0.2,17.37162008,0.019412928,60,1.52947E-05,0
0.25,-0.2,24.69338731,0.024486085,60,1.60997E-05,0
-0.25,-0.1,-18.72656194,-0.048115909,60,9.6598E-06,0
-0.1875,-0.1,-10.99753433,-0.03332546,60,1.04648E-05,0
-0.125,-0.1,-6.570793022,-0.020085717,60,1.12698E-05,0
-0.0625,-0.1,-2.669971364,-0.008575881,60,1.20748E-05,0
0,-0.1,1.475318534,0.001212055,60,1.28797E-05,0
0.0625,-0.1,6.190822814,0.009423344,60,1.36847E-05,0
0.125,-0.1,11.65028777,0.016271377,60,1.44897E-05,0
0.1875,-0.1,17.96332842,0.021982077,60,1.52947E-05,0
0.25,-0.1,25.20958308,0.02676248,60,1.60997E-05,0
-0.25,0,-16.94121024,-0.040648551,60,9.6598E-06,0
-0.1875,0,-9.540232122,-0.027271669,60,1.04648E-05,0
-0.125,0,-5.310112445,-0.015090165,60,1.12698E-05,0
-0.0625,0,-1.588333123,-0.00437478,60,1.20748E-05,0
0,0,2.394816589,0.004792493,60,1.28797E-05,0
0.0625,0,6.971476597,0.012494066,60,1.36847E-05,0
0.125,0,12.31717417,0.018909363,60,1.44897E-05,0
0.1875,0,18.5393168,0.024248317,60,1.52947E-05,0
0.25,0,25.71367665,0.028709835,60,1.60997E-05,0
-0.25,0.1,-14.75043133,-0.031769614,60,9.6598E-06,0
-0.1875,0.1,-8.091261739,-0.020258966,60,1.04648E-05,0
-0.125,0.1,-4.112519794,-0.009560908,60,1.12698E-05,0
-0.0625,0.1,-0.566069984,1.98995E-05,60,1.20748E-05,0
0,0.1,3.267792163,0.008332109,60,1.28797E-05,0
0.0625,0.1,7.717370253,0.015384003,60,1.36847E-05,0
0.125,0.1,12.95862451,0.021296563,60,1.44897E-05,0
0.1875,0.1,19.09714459,0.02623995,60,1.52947E-05,0
0.25,0.1,26.20532505,0.030386894,60,1.60997E-05,0
-0.25,0.2,-12.57064766,-0.022835979,60,9.6598E-06,0
